video_id,username,views
a432848522,athenelive,244
a502822183,athenelive,156
a498357258,athenelive,263
a398820475,athenelive,293
a528529324,athenelive,120
a435260454,athenelive,433
a453756613,athenelive,418
a500989183,athenelive,125
a506821432,athenelive,76
a372736425,athenelive,360
a459395203,athenelive,823
a392624836,athenelive,183
a551067166,athenelive,1942
a394344883,athenelive,181
a401627592,athenelive,514
a493209012,athenelive,179
a503978671,athenelive,170
a555848459,athenelive,471
a549715085,athenelive,558
a536308939,athenelive,79
a494482717,athenelive,28
a395276112,athenelive,245
a514487047,athenelive,206
a494470217,athenelive,34
a363380271,athenelive,820
a499685660,athenelive,191
a384854993,athenelive,2347
a484725590,athenelive,237
a544451246,athenelive,193
a539346349,athenelive,138
a550741798,athenelive,646
a484881893,athenelive,316
a510177917,athenelive,93
a519366581,athenelive,106
a495180954,athenelive,105
a553486273,athenelive,299
a524038577,athenelive,431
a499997996,athenelive,134
a477540259,athenelive,252
a486645842,athenelive,104
a552120942,athenelive,704
a423876359,athenelive,193
a509014438,athenelive,109
a497079549,athenelive,92
a493738724,athenelive,167
a545927561,athenelive,242
a454248182,athenelive,485
a482799683,athenelive,222
a382656343,athenelive,421
a497187265,athenelive,308
a362714203,athenelive,1552
a555229787,athenelive,409
a539746971,athenelive,144
a410845404,athenelive,400
a522716131,athenelive,125
a376590463,athenelive,343
a413842433,athenelive,7618
a517664499,athenelive,116
a480190937,athenelive,368
a504681159,athenelive,867
a490010322,athenelive,42
a548084461,athenelive,392
a481456860,athenelive,201
a536937661,athenelive,131
a515360267,athenelive,173
a496987539,athenelive,64
a377320841,athenelive,151
a433746786,athenelive,283
a492139629,athenelive,419
a544994763,athenelive,258
a480966217,athenelive,43
a522992110,athenelive,166
a500758346,athenelive,124
a494462002,athenelive,8
a479367538,athenelive,52
a431708389,athenelive,191
a393651055,athenelive,119
a544212558,athenelive,197
a532414056,athenelive,70
a483246109,athenelive,628
a499189582,athenelive,300
a490382352,athenelive,1942
a379434462,athenelive,134
a491356791,athenelive,251
a528234042,athenelive,120
a552820602,athenelive,486
a502566404,athenelive,81
a516257860,athenelive,61
a496991592,athenelive,188
a522162680,athenelive,127
a539619088,athenelive,529
a530600237,athenelive,103
a498890553,athenelive,219
a521002828,athenelive,151
a391718890,athenelive,222
a363320947,athenelive,377
a520413677,athenelive,192
a513032459,athenelive,128
a414490839,athenelive,818
a555143681,athenelive,187
a494457813,athenelive,35
a421741194,athenelive,347
a476390684,athenelive,256
a540825916,athenelive,46
a494768327,athenelive,25
a468226442,athenelive,263
a452737385,athenelive,785
a510713629,athenelive,24
a552440387,athenelive,13711
a545304226,athenelive,395
a373468701,athenelive,198
a483595122,athenelive,170
a550116247,athenelive,1816
a405024919,athenelive,274
a535942729,athenelive,79
a445595737,athenelive,282
a485372836,athenelive,144
a367426138,athenelive,98
a478849611,athenelive,6183
a403852818,athenelive,227
a543177635,athenelive,348
a479591309,athenelive,3859
a394875883,athenelive,161
a494476832,athenelive,48
a363665593,athenelive,59
a393979642,athenelive,263
a512222689,athenelive,153
a542056414,athenelive,57
a494768749,athenelive,32
a501276119,athenelive,116
a375248234,athenelive,216
a362723965,athenelive,3316
a415394001,athenelive,198
a532591267,athenelive,100
a517902149,athenelive,171
a369754338,athenelive,423
a518713524,athenelive,106
a505457614,athenelive,658
a398086740,athenelive,383
a369746830,athenelive,77
a489521957,athenelive,125
a398413911,athenelive,290
a419345835,athenelive,478
a494486082,athenelive,7
a368770285,athenelive,199
a527031626,athenelive,115
a481181652,athenelive,240
a434726546,athenelive,324
a521872755,athenelive,149
a497530183,athenelive,339
a501496836,athenelive,72
a363357929,athenelive,310
a499439556,athenelive,816
a368070968,athenelive,226
a547191811,dota2ti_kr_1,3
a546245847,dota2ti_kr_1,28
a547198153,dota2ti_kr_1,8
a545642340,dota2ti_kr_1,389
a546552762,dota2ti_kr_1,7
a547210010,dota2ti_kr_1,24
a546869206,dota2ti_kr_1,28
a546683941,dota2ti_kr_1,11
a547473880,dota2ti_kr_1,45
a545945607,dota2ti_kr_1,25
a555963319,popcap,19
c4860873,popcap,379
a548834668,dota2ti_pod_1,73
a330598618,dota2ti_pod_1,270
a442768402,dota2ti_pod_1,3681
a549748099,dota2ti_pod_1,126
a330518824,dota2ti_pod_1,39
a548782377,dota2ti_pod_1,21
a444217399,dota2ti_pod_1,13918
a442713570,dota2ti_pod_1,372
a549821521,dota2ti_pod_1,85
a443203946,dota2ti_pod_1,1646
a549426805,dota2ti_pod_1,246
a330850902,dota2ti_pod_1,493
a549094242,dota2ti_pod_1,409
a330504791,dota2ti_pod_1,33
a548792789,dota2ti_pod_1,18
a443702834,dota2ti_pod_1,834
a442227006,dota2ti_pod_1,9769
a330502867,dota2ti_pod_1,34
a548800625,dota2ti_pod_1,66
a548854095,dota2ti_pod_1,111
a548869856,dota2ti_pod_1,195
a372481831,aui_2000,214
a329690359,aui_2000,166
a352576128,aui_2000,158
a367412767,aui_2000,274
a375803466,aui_2000,520
a329243291,aui_2000,168
a354353232,aui_2000,704
a395508665,aui_2000,492
a329353553,aui_2000,159
a369143233,aui_2000,272
a512769939,aui_2000,62
a484040314,aui_2000,1032
a504798735,aui_2000,13
a372384191,aui_2000,127
a553985073,aui_2000,264
a508612155,aui_2000,800
a363706735,aui_2000,366
a329797916,aui_2000,0
a374976466,aui_2000,129
a465785694,aui_2000,499
a371698010,aui_2000,151
a508029553,aui_2000,638
a504805925,aui_2000,270
a372462346,aui_2000,160
a365063595,aui_2000,0
a373309577,aui_2000,113
a355260679,aui_2000,263
a554263265,aui_2000,1343
a358708815,aui_2000,289
a329972017,aui_2000,136
a552614007,aui_2000,176
a360374530,aui_2000,225
a449364367,aui_2000,1351
a505874568,aui_2000,317
a359636444,aui_2000,95
a555355952,aui_2000,452
a505924966,aui_2000,258
a377804643,aui_2000,158
a356170971,aui_2000,154
a373135622,aui_2000,336
a397520543,aui_2000,361
a397375466,aui_2000,2651
a361864753,aui_2000,95
a366148681,aui_2000,174
a504883687,aui_2000,176
a554227501,aui_2000,200
a351927396,aui_2000,205
a504581734,aui_2000,71
a506630350,aui_2000,352
a397001391,aui_2000,356
a375072346,aui_2000,175
a508294768,aui_2000,324
a512769543,aui_2000,36
a334896256,aui_2000,414
a551845105,aui_2000,576
a554636713,aui_2000,408
a350928056,aui_2000,194
a331301236,aui_2000,0
a361037381,aui_2000,223
a368095881,aui_2000,320
a358633974,aui_2000,105
a393120048,aui_2000,352
a552836666,aui_2000,214
a497824175,aui_2000,345
a381416603,aui_2000,374
a352858547,aui_2000,187
a354105575,aui_2000,117
a370609230,aui_2000,244
a383151620,aui_2000,310
a329588658,aui_2000,116
a505009894,aui_2000,237
a377904886,aui_2000,150
a334904606,aui_2000,266
a499232281,aui_2000,224
a459072493,aui_2000,522
a508268338,aui_2000,270
a555584613,aui_2000,456
a380700335,aui_2000,207
a358685715,aui_2000,69
a359367458,aui_2000,151
a356721666,aui_2000,270
a512777610,aui_2000,466
a379824425,aui_2000,353
a506946039,aui_2000,373
a353379591,aui_2000,263
a352248677,aui_2000,206
a369888829,aui_2000,228
a386739425,aui_2000,150
a369951198,aui_2000,305
a512810105,aui_2000,296
a332358056,aui_2000,257
a499058114,aui_2000,308
a368924478,aui_2000,187
a504500021,aui_2000,182
a553334088,aui_2000,326
a553669595,aui_2000,407
a332088543,aui_2000,217
a504493115,aui_2000,23
a334912029,aui_2000,295
a554959915,aui_2000,454
a330171797,aui_2000,74
a516503602,aui_2000,1358
a399890050,aui_2000,786
a350845932,aui_2000,120
a351395768,aui_2000,167
a374282982,aui_2000,292
a369296590,aui_2000,222
a373891120,aui_2000,99
a378581772,aui_2000,326
a411970099,aui_2000,747
a522787397,sky_mp3,409
a514865686,sky_mp3,708
a501330862,sky_mp3,2125
a543722265,sky_mp3,926
a523798939,sky_mp3,555
a371442691,sky_mp3,1763
a524298219,sky_mp3,726
a547676257,sky_mp3,119
a438951908,sky_mp3,656
a547671185,sky_mp3,294
a482943486,sky_mp3,797
a538584399,sky_mp3,592
a514549311,sky_mp3,670
a550665637,sky_mp3,1929
a385478575,sky_mp3,2608
a557591397,sky_mp3,85
a493822121,sky_mp3,1217
a510267281,sky_mp3,635
a526836803,sky_mp3,641
a547683446,sky_mp3,275
a516031585,sky_mp3,719
a507819963,sky_mp3,1104
a534773743,sky_mp3,4715
a524868192,sky_mp3,1378
a481410771,sky_mp3,4175
a494263884,sky_mp3,1342
a515475954,sky_mp3,1297
a535411096,sky_mp3,956
a491489181,sky_mp3,596
a498192341,sky_mp3,1069
a507072004,sky_mp3,1888
a510681235,sky_mp3,117
a504908420,sky_mp3,1059
a450074184,sky_mp3,1368
a418429847,sky_mp3,5908
a483831343,sky_mp3,2115
a510837228,sky_mp3,601
a521057271,sky_mp3,647
a504798009,sky_mp3,1172
a545506940,sky_mp3,1279
a491180303,sky_mp3,1877
a468643014,sky_mp3,3213
a518287433,sky_mp3,1059
a542775619,sky_mp3,642
a541876327,sky_mp3,1447
a553325412,sky_mp3,1688
a511535414,sky_mp3,422
a548890534,sky_mp3,1720
a371414090,sky_mp3,473
a491507752,sky_mp3,4203
a490447558,sky_mp3,1515
a511262574,sky_mp3,520
a542476886,sky_mp3,616
a513540499,sky_mp3,1240
a474594296,sky_mp3,4672
a510015754,sky_mp3,703
a495066206,sky_mp3,251
a516316754,sky_mp3,585
a538274865,sky_mp3,1039
a516568801,sky_mp3,741
a508838296,sky_mp3,1481
a482972599,sky_mp3,591
a491492266,sky_mp3,1124
a539491939,sky_mp3,1290
a494849454,sky_mp3,1216
a486532591,sky_mp3,4365
a539239934,sky_mp3,350
a505047405,sky_mp3,1245
a493296220,sky_mp3,3815
a543690843,sky_mp3,1128
a497209981,sky_mp3,1451
a547690672,sky_mp3,522
a515129078,sky_mp3,378
a525312928,sky_mp3,981
a489562149,sky_mp3,2469
a540392213,sky_mp3,1406
a512843699,sky_mp3,4344
a412223566,sky_mp3,1511
a373608720,sky_mp3,2361
a545818314,sky_mp3,1334
a497642049,sky_mp3,1267
a494087366,sky_mp3,857
a538895239,sky_mp3,681
a526265262,sky_mp3,902
a509948511,sky_mp3,372
a548282920,sky_mp3,1398
a522249005,sky_mp3,856
a511191584,sky_mp3,379
a539457988,sky_mp3,563
a520203847,sky_mp3,1589
a541258145,sky_mp3,51824
a506311398,sky_mp3,1112
a542820881,sky_mp3,867
a523064058,sky_mp3,623
a523502724,sky_mp3,508
a551981199,sky_mp3,1759
a514414122,sky_mp3,522
a528017290,sky_mp3,3602
a524052237,sky_mp3,778
a491490868,sky_mp3,620
a395243887,sky_mp3,2049
a496951422,sky_mp3,1610
a469683455,sky_mp3,4158
a485023626,sky_mp3,3210
a517459270,sky_mp3,1060
a536473778,sky_mp3,594
a481405351,sky_mp3,511
a482992713,sky_mp3,2241
a514007779,sky_mp3,696
a515183134,sky_mp3,4436
a536760150,sky_mp3,1197
a517964159,sky_mp3,965
a536090223,sky_mp3,1354
a491726958,sky_mp3,3445
a470101560,sky_mp3,40631
a511799980,sky_mp3,1208
a512372790,sky_mp3,748
a513177554,sky_mp3,1189
a506159868,sky_mp3,1017
a541565845,sky_mp3,987
a516819572,sky_mp3,1033
a527319797,sky_mp3,994
a551266760,sky_mp3,914
a556888740,sky_mp3,156
a494641328,sky_mp3,968
a502249689,sky_mp3,2549
a441423106,sky_mp3,7007
a520504017,sky_mp3,691
a504073144,sky_mp3,1011
a495073378,sky_mp3,2015
a513998554,sky_mp3,131
a426779876,sky_mp3,6710
a512063965,sky_mp3,734
a532497467,sky_mp3,1479
a510685503,sky_mp3,563
a539475440,sky_mp3,1040
a468689948,sky_mp3,2132
a533838349,sky_mp3,1014
a510548401,sky_mp3,572
a498742689,sky_mp3,1996
a490438758,sky_mp3,325
a488298362,sky_mp3,5163
a483405401,sky_mp3,2101
a492522449,sky_mp3,1537
a493050693,sky_mp3,3293
a371108593,sky_mp3,909
a521891776,sky_mp3,734
a506906076,sky_mp3,4899
a536465507,sky_mp3,162
a487805232,sky_mp3,2117
a491913643,sky_mp3,1431
a520801396,sky_mp3,553
a547122397,sky_mp3,923
a539787235,sky_mp3,786
a491491982,sky_mp3,3579
a373682373,sky_mp3,2421
a527298489,sky_mp3,512
a505902805,sky_mp3,1216
a521410274,sky_mp3,155
a554304181,sky_mp3,1840
a511586589,sky_mp3,923
a492784691,sky_mp3,1568
a491492723,sky_mp3,1251
a504066742,sky_mp3,229
a504291002,sky_mp3,1001
a438966718,sky_mp3,8516
a514316737,sky_mp3,414
a497386198,sky_mp3,1060
a493526907,sky_mp3,1187
a450510225,sky_mp3,7037
a556437239,sky_mp3,1378
a522508717,sky_mp3,457
a518572996,sky_mp3,1340
a447981809,sky_mp3,4129
a537628360,sky_mp3,821
a556895439,sky_mp3,1220
a487794262,sky_mp3,290
a484384575,sky_mp3,1471
a397458844,sky_mp3,2438
a508327507,sky_mp3,1460
a492180724,sky_mp3,1040
a372834204,sky_mp3,1467
a491532384,sky_mp3,2738
a543411262,sky_mp3,1023
a451007823,sky_mp3,2090
a521417843,sky_mp3,1011
a551632790,sky_mp3,2335
a412271987,sky_mp3,2509
a464997635,sky_mp3,5385
a499253647,sky_mp3,2077
a542846661,sky_mp3,1217
a330728134,dota2ti_hall,733
a548772116,dota2ti_hall,22
a330850927,dota2ti_hall,778
a442713077,dota2ti_hall,401
a442765383,dota2ti_hall,452
a443702608,dota2ti_hall,339
a330504757,dota2ti_hall,87
a330598521,dota2ti_hall,487
a444217431,dota2ti_hall,669
a443205108,dota2ti_hall,536
a330518821,dota2ti_hall,170
a548778985,dota2ti_hall,223
a442224007,dota2ti_hall,1671
a548771387,dota2ti_hall,17
a475335023,sega,87
a487659580,ducksauce,14
a520627432,ducksauce,35
a532349235,ducksauce,35
a513905435,ducksauce,0
a530521124,ducksauce,23
a536914079,ducksauce,14
a487369927,ducksauce,8
a527552111,ducksauce,29
a493651979,ducksauce,33
a490092447,ducksauce,41
a499495683,ducksauce,98
a546861659,ducksauce,61
a542112450,ducksauce,10
a511295751,ducksauce,48
a536303091,ducksauce,30
a529012302,ducksauce,27
a548893820,ducksauce,8
a504155268,ducksauce,129
a549770397,ducksauce,17
a494706177,ducksauce,51
a524199777,ducksauce,45
a497783285,ducksauce,77
a514833488,ducksauce,15
a542911701,ducksauce,1
a528204180,ducksauce,15
a514446314,ducksauce,55
a520748772,ducksauce,32
a552418933,ducksauce,35
a496493653,ducksauce,61
a534375055,ducksauce,26
a492604824,ducksauce,17
a535317232,ducksauce,19
a476294292,ducksauce,16
a501743428,ducksauce,243
a512287679,ducksauce,60
a542917954,ducksauce,14
a541411083,ducksauce,29
a510811974,ducksauce,0
a499137480,ducksauce,47
a549838940,ducksauce,29
a513905997,ducksauce,12
a510695434,ducksauce,30
a476607878,ducksauce,21
a517856335,ducksauce,30
a513289769,ducksauce,47
a545321037,ducksauce,39
a522605984,ducksauce,8
a493184019,ducksauce,26
a514841362,ducksauce,77
a490537507,ducksauce,30
a500213966,ducksauce,42
a507394123,ducksauce,53
a512710241,ducksauce,75
a543204670,ducksauce,42
a494139074,ducksauce,54
a520077820,ducksauce,38
a487685718,ducksauce,7
a492691892,ducksauce,17
a516187433,ducksauce,40
a489898250,ducksauce,34
a523644527,ducksauce,22
a488642768,ducksauce,3
a506277727,ducksauce,68
a546237563,ducksauce,31
a555843467,ducksauce,38
a514172822,ducksauce,5
a512171656,ducksauce,40
a531713705,ducksauce,28
a516701363,ducksauce,3
a551865157,ducksauce,17
a522086734,ducksauce,26
a490795764,ducksauce,64
a506032241,ducksauce,81
a519806926,ducksauce,61
a514292133,ducksauce,42
a522609069,ducksauce,18
a479647846,ducksauce,10
a523924050,ducksauce,51
a495920817,ducksauce,58
a500706561,ducksauce,83
a522202225,ducksauce,27
a522369727,ducksauce,16
a552769180,ducksauce,44
a516294959,ducksauce,33
a510126456,ducksauce,11
a510977229,ducksauce,9
a498372930,ducksauce,43
a548898020,ducksauce,9
a506062049,ducksauce,35
a533328810,ducksauce,48
a525098528,ducksauce,66
a496758273,ducksauce,82
a538084372,ducksauce,15
a510812551,ducksauce,3
a506531347,ducksauce,60
a557504139,ducksauce,10
a533144056,ducksauce,66
a521814884,ducksauce,29
a557345259,ducksauce,15
a515638762,ducksauce,58
a528733725,ducksauce,15
a553103961,ducksauce,32
a512441445,ducksauce,40
a508830773,ducksauce,108
a497017016,ducksauce,59
a539759436,ducksauce,35
a506787278,ducksauce,46
a492716407,ducksauce,60
a495694494,ducksauce,36
a522972897,ducksauce,28
a517587700,ducksauce,33
a501321084,ducksauce,136
a529295374,ducksauce,40
a502785706,ducksauce,55
a495773938,ducksauce,100
a514187842,ducksauce,27
a487896617,ducksauce,2
a508201879,ducksauce,73
a535631688,ducksauce,19
a472186909,ducksauce,75
a535941237,ducksauce,6
a516444655,ducksauce,37
a538745137,ducksauce,19
a526651500,ducksauce,63
a487679689,ducksauce,0
a545014243,ducksauce,2
a497299201,ducksauce,65
a528170786,ducksauce,25
a528755006,ducksauce,19
a550047844,ducksauce,30
a550738777,ducksauce,43
a510138192,ducksauce,61
a542602255,ducksauce,15
a556983849,ducksauce,13
a488640289,ducksauce,8
a515922983,ducksauce,59
a520919962,ducksauce,47
a488135434,ducksauce,46
a491587348,ducksauce,34
a532666959,ducksauce,19
a548781141,ducksauce,30
a522356770,ducksauce,26
a487897258,ducksauce,16
a500458717,ducksauce,66
a553439352,ducksauce,38
a516966967,ducksauce,55
a555514240,ducksauce,44
a518381221,ducksauce,94
a531105551,ducksauce,35
a554134744,ducksauce,55
a491059480,ducksauce,163
a493918293,ducksauce,23
a489145948,ducksauce,38
a492610258,ducksauce,31
a490396599,ducksauce,48
a503280306,ducksauce,75
a530239638,ducksauce,22
a511908005,ducksauce,40
a493998321,ducksauce,64
a530813814,ducksauce,56
a547849884,ducksauce,3
a497531782,ducksauce,33
a556646078,ducksauce,32
a487387282,ducksauce,0
a546545178,ducksauce,26
a513906075,ducksauce,2
a532064759,ducksauce,30
a500256888,ducksauce,46
a540530807,ducksauce,17
a528450626,ducksauce,24
a547855102,ducksauce,18
a535312222,ducksauce,2
a487653470,ducksauce,3
a490548664,ducksauce,47
a495437765,ducksauce,54
a490297465,ducksauce,31
a538417384,ducksauce,11
a486853591,ducksauce,15
a553786388,ducksauce,22
a492899931,ducksauce,58
a544706395,ducksauce,14
a505184612,ducksauce,80
a532041559,ducksauce,18
a544419542,ducksauce,12
a541705219,ducksauce,10
a488642091,ducksauce,2
a547848931,ducksauce,7
a523640455,ducksauce,11
a548550529,ducksauce,39
a513912293,ducksauce,31
a507673145,ducksauce,44
a528749494,ducksauce,5
a503137983,ducksauce,84
a530644470,ducksauce,58
a528859067,ducksauce,30
a513611364,ducksauce,43
a527889386,ducksauce,19
a494414055,ducksauce,59
a539035052,ducksauce,19
a503880633,ducksauce,68
a528729092,ducksauce,3
a536275230,ducksauce,15
a517267052,ducksauce,46
a491320244,ducksauce,59
a509566206,ducksauce,59
a514720358,ducksauce,46
a555158264,ducksauce,57
a524930426,ducksauce,46
a514178249,ducksauce,7
a552083525,ducksauce,63
a510813054,ducksauce,5
a529133759,ducksauce,24
a493410658,ducksauce,63
a554805958,ducksauce,36
a540525339,ducksauce,3
a503562596,ducksauce,94
a488887532,ducksauce,46
a548906847,ducksauce,22
a524478057,ducksauce,50
a541125319,ducksauce,24
a542291459,ducksauce,12
a537594589,ducksauce,26
a505040536,ducksauce,113
a520194059,ducksauce,39
a507045232,ducksauce,56
a556251831,ducksauce,22
a493891648,ducksauce,29
a542124463,ducksauce,26
a494962202,ducksauce,42
a547460572,ducksauce,14
a516181852,ducksauce,6
a537186774,ducksauce,34
a549407128,ducksauce,27
a495676651,ducksauce,29
a510126488,ducksauce,11
a487679115,ducksauce,3
a493759793,ducksauce,43
a492161019,ducksauce,12
a505472079,ducksauce,74
a510129942,ducksauce,8
a488647563,ducksauce,35
a516706010,ducksauce,21
a474335932,ducksauce,13
a503027707,ducksauce,67
a502289182,ducksauce,14
a493159041,ducksauce,22
a486957774,ducksauce,15
a504681535,ducksauce,87
a528852125,ducksauce,10
a488641550,ducksauce,6
a487097497,ducksauce,7
a510106759,ducksauce,29
a537774455,ducksauce,9
a489658871,ducksauce,28
a504676464,ducksauce,18
a535946544,ducksauce,40
a485117455,ducksauce,13
a549078441,ducksauce,43
a491581856,ducksauce,10
a504932121,ducksauce,58
a498636626,ducksauce,37
a499639411,ducksauce,62
a529945959,ducksauce,25
a515631856,ducksauce,3
a495204388,ducksauce,49
a523636270,ducksauce,15
a500957201,ducksauce,117
a498882890,ducksauce,69
a497637833,ducksauce,84
a478778923,ducksauce,9
a508722383,ducksauce,52
a510812335,ducksauce,13
a502533643,ducksauce,80
a522949396,ducksauce,34
a556209491,ducksauce,42
a510823009,ducksauce,42
a550397171,ducksauce,23
a544110053,ducksauce,29
a534998270,ducksauce,23
a553800758,ducksauce,45
a489410362,ducksauce,38
a523287989,ducksauce,98
a505773448,ducksauce,47
a508823159,ducksauce,16
a508980567,ducksauce,79
a552762793,ducksauce,4
a492322061,ducksauce,78
a491574422,ducksauce,19
a492168255,ducksauce,72
a507356797,ducksauce,47
a499390167,ducksauce,36
a539325441,ducksauce,6
a547846974,ducksauce,14
a524789296,ducksauce,28
a516813556,ducksauce,42
a522933176,ducksauce,22
a531371983,ducksauce,30
a488746804,ducksauce,37
a492052710,ducksauce,29
a502293419,ducksauce,67
a502780649,ducksauce,21
a518232892,ducksauce,79
a545020430,ducksauce,19
a511622547,ducksauce,54
a501215417,ducksauce,68
a521234511,ducksauce,77
a510128593,ducksauce,2
a472467634,ducksauce,16
a540840464,ducksauce,13
a513901502,ducksauce,4
a534692603,ducksauce,21
a510402455,ducksauce,74
a508466248,ducksauce,83
a509828148,ducksauce,68
a551874538,ducksauce,49
a520351115,ducksauce,38
a521541297,ducksauce,31
a510982292,ducksauce,53
a547466408,ducksauce,36
a502040561,ducksauce,102
a541828833,ducksauce,19
a507941983,ducksauce,69
a536269431,ducksauce,7
a499919199,ducksauce,90
a506894892,ducksauce,99
a505033581,ducksauce,23
a487894629,ducksauce,7
a542909748,ducksauce,1
a498069030,ducksauce,83
a496200406,ducksauce,57
a532999086,ducksauce,23
a518119180,ducksauce,24
a515917944,ducksauce,11
a498657372,ducksauce,41
a524317345,ducksauce,33
a487106912,ducksauce,12
a488393106,ducksauce,65
a502778239,ducksauce,23
a535452911,ducksauce,50
a509272177,ducksauce,52
a536938888,ducksauce,21
a522616544,ducksauce,29
a537893322,ducksauce,34
a510129105,ducksauce,4
a365440058,ducksauce,154
a491799092,ducksauce,46
a539330574,ducksauce,41
a513887105,ducksauce,19
a524513787,ducksauce,13
a493872232,alexich,1135
a500175307,alexich,1507
a474368587,alexich,1156
a505026682,alexich,1238
a423192146,alexich,1392
a490102380,alexich,2203
a530246502,alexich,626
a533159742,alexich,1031
a428187661,alexich,2501
a513863956,alexich,1395
a514153268,alexich,2368
a480229496,alexich,1441
a513648544,alexich,495
a389518467,alexich,12880
a469885869,alexich,463
a414341789,alexich,2725
a493869040,alexich,228
a523959970,alexich,2779
a506252621,alexich,3228
a480474111,alexich,6220
a500672487,alexich,2562
a478720703,alexich,665
a494107994,alexich,66
a549059160,alexich,916
a502073405,alexich,969
a528188095,alexich,439
a494111799,alexich,2446
a505509926,alexich,317
a499947660,alexich,913
a530551434,alexich,443
a414189771,alexich,958
a487061488,alexich,1794
a513640347,alexich,102
a470972962,alexich,1024
a428951892,alexich,8383
a471266094,alexich,1451
a473060815,alexich,1337
a493867437,alexich,429
a532644473,alexich,857
a466814521,alexich,254
a474879613,alexich,1168
a528449076,alexich,1893
a414199092,alexich,27022
a513651830,alexich,394
a466821907,alexich,2548
a504778515,alexich,496
a474994150,alexich,1273
a498398999,alexich,800
a472803118,alexich,1291
a468990731,alexich,871
a522064014,alexich,2593
a536267497,alexich,1932
a535627066,alexich,747
a498607604,alexich,852
a428894361,alexich,3031
a477207919,alexich,128326
a533144234,alexich,220
a530536341,alexich,299
a470423394,alexich,1169
a490575767,alexich,3628
a400894711,alexich,8761
a413339705,alexich,783
a502066545,alexich,129
a496982936,alexich,2169
a498948833,alexich,3304
a466798526,alexich,586
a475567927,alexich,983
a528159501,alexich,1320
a422474289,alexich,2180
a476332134,alexich,2075
a413360936,alexich,2028
a494108660,alexich,287
a425435547,alexich,2583
a502375708,alexich,1283
a498851531,alexich,248
a498855068,alexich,1526
a532322347,alexich,603
a504844771,alexich,726
a517635779,alexich,2575
a424738901,alexich,2995
a502597547,alexich,3540
a506249134,alexich,291
a496133656,alexich,2391
a513860821,alexich,95
a467322842,alexich,430
a475640366,alexich,1756
a539613125,alexich,666
a530550564,alexich,358
a478089378,alexich,1374
a505515212,alexich,423
a503901676,alexich,1413
a487328834,alexich,1243
a530508825,alexich,433
a473367336,alexich,2284
a502363112,alexich,254
a468400996,alexich,2053
a533135001,alexich,50
a523953808,alexich,224
a487344641,alexich,1620
a471929676,alexich,3961
a505912617,alexich,1737
a534999436,alexich,885
a531382390,alexich,862
a496727954,alexich,1284
a498848580,alexich,93
a496128372,alexich,202
a542984934,alexich,1988
a548121025,alexich,943
a410814763,alexich,3834
a422932838,alexich,1278
a531369406,alexich,249
a474672649,alexich,964
a423146113,alexich,1193
a498372106,alexich,841
a467331265,alexich,3410
a549380620,alexich,1921
a505446999,alexich,840
a498393162,alexich,148
a421236111,alexich,2450
a540931600,alexich,1957
a472463029,alexich,1671
a421638380,alexich,2512
a400021035,alexich,5536
a428092829,alexich,948
a478727479,alexich,7864
a539958519,alexich,773
a534042065,alexich,1109
a533134999,alexich,89
a549226315,kyr_sp33dy,18516
a553270905,kyr_sp33dy,6418
a548595460,kyr_sp33dy,5232
a547027064,kyr_sp33dy,5425
a548584974,kyr_sp33dy,2066
a556092617,kyr_sp33dy,5641
a547934322,kyr_sp33dy,4523
a543346535,kyr_sp33dy,6857
a544882599,kyr_sp33dy,3391
a553954890,kyr_sp33dy,2738
a554976043,kyr_sp33dy,3576
a543965104,kyr_sp33dy,4978
a557176939,kyr_sp33dy,3726
a547325504,kyr_sp33dy,4574
a554325423,kyr_sp33dy,3595
a544549082,kyr_sp33dy,3892
a546092866,kyr_sp33dy,3543
a546408787,kyr_sp33dy,3810
a509361166,w33haa,427
a540625264,w33haa,609
a542224712,w33haa,394
a554839801,w33haa,448
a553551954,w33haa,433
a555133164,w33haa,562
a550736837,w33haa,384
a542788961,w33haa,420
a548389391,w33haa,491
a547734819,w33haa,222
a554361695,w33haa,421
a557290373,w33haa,175
a555805796,w33haa,527
a551059095,w33haa,672
a543684114,w33haa,518
a548060577,w33haa,359
a550083334,w33haa,697
a541208434,w33haa,622
a508834157,w33haa,424
a554064821,w33haa,428
a511121083,w33haa,202
a552536858,w33haa,546
a544686826,w33haa,350
a538638486,w33haa,478
a319378545,jontronshow,1123
a299300580,jontronshow,440
a322740637,jontronshow,2898
a316090854,jontronshow,515
a316094255,jontronshow,569
a305311000,jontronshow,695
a320105196,jontronshow,1248
a316087498,jontronshow,638
a292882765,jontronshow,554
a316092613,jontronshow,313
a320516129,jontronshow,778
a320098262,jontronshow,491
a321479295,jontronshow,9607
a319370501,jontronshow,415
a321374749,jontronshow,1375
a323734285,jontronshow,2976
a321374467,jontronshow,2201
a321383799,jontronshow,7821
a320523075,jontronshow,8430
a305319557,jontronshow,926
a300645996,jontronshow,579
a337285536,jontronshow,13472
a323726413,jontronshow,2226
a320098276,jontronshow,849
a545630991,dota2ti_ru_1,58
a545707621,dota2ti_ru_1,272
a545631203,dota2ti_ru_1,133
a510717661,konami,10839
a546868606,dota2ti_kr_2,14
a545676191,dota2ti_kr_2,25
a545946425,dota2ti_kr_2,779
a546552275,dota2ti_kr_2,6
