video_id,username,views
a553551954,w33haa,429
a555805796,w33haa,441
a555133164,w33haa,534
a551059095,w33haa,667
a550736837,w33haa,379
a540625264,w33haa,607
a509361166,w33haa,426
a548389391,w33haa,485
a508834157,w33haa,421
a542224712,w33haa,393
a550083334,w33haa,691
c3000548,aureylian,1072
a488482315,aureylian,102
a332177912,aureylian,775
a545777301,aureylian,1081
a451310821,aureylian,244
a530107604,aureylian,1510
a466906097,aureylian,610
a520487796,aureylian,482
a324219706,aureylian,548
a508576339,aureylian,321
a353785658,aureylian,136
a516555957,aureylian,264
c3400742,aureylian,1802
a438922799,aureylian,993
a471569328,aureylian,682
c2592825,aureylian,2346
a328493603,aureylian,90
a502906822,aureylian,343
a329594689,aureylian,195
a437262017,aureylian,1159
a327307988,aureylian,117
c3527947,aureylian,6441
a530099640,aureylian,580
c1477923,aureylian,91
a555214795,aureylian,169
a507115977,aureylian,339
c3281393,aureylian,2633
a548577400,aureylian,713
a555353181,aureylian,354
a527635122,aureylian,138
a481902135,aureylian,202
a417396548,aureylian,154
a552921086,aureylian,1318
c1547556,aureylian,204
a494018809,aureylian,229
c2435881,aureylian,1469
c1501087,aureylian,166
a554874766,aureylian,185
a516820453,aureylian,288
c1360177,aureylian,67
a323609836,aureylian,191
c1360158,aureylian,98
a326216005,aureylian,741
a557027545,aureylian,0
a318631495,aureylian,227
a322661694,aureylian,102
a527627556,aureylian,196
c2897379,aureylian,1433
a463384557,aureylian,518
a463752141,aureylian,636
a523999467,aureylian,191
a503352358,aureylian,410
a331156533,aureylian,96
a498711320,aureylian,108
c4151253,aureylian,1383
a328397464,aureylian,395
a539778361,aureylian,351
a327284139,aureylian,91
c1419454,aureylian,42
a329313372,aureylian,123
a508256362,aureylian,350
a491106960,aureylian,363
a517916131,aureylian,393
a510175015,aureylian,382
a450841294,aureylian,641
a527080198,aureylian,547
a470829101,aureylian,384
c1830741,aureylian,295
c1390963,aureylian,108
c2546351,aureylian,2798
a555381310,aureylian,820
a506895706,aureylian,541
a505051224,aureylian,350
a531241336,aureylian,2287
a327882175,aureylian,110
a327229563,aureylian,83
a488482707,aureylian,112
a460047220,aureylian,481
a330169696,aureylian,122
a325142973,aureylian,101
c2509415,aureylian,2534
a510539835,aureylian,450
a331956564,aureylian,240
a360722041,aureylian,307
a545500767,aureylian,679
a331751722,aureylian,223
a509104792,aureylian,251
a518442299,aureylian,531
a522723077,aureylian,353
a502341904,aureylian,333
c1542507,aureylian,295
a538577793,aureylian,2980
a554498111,aureylian,279
a508871086,aureylian,479
a479792642,aureylian,282
c2436093,aureylian,1173
a535788727,aureylian,3169
c1520684,aureylian,271
a328783470,aureylian,132
c1360142,aureylian,120
a495755347,aureylian,156
a435474317,aureylian,678
a489776556,aureylian,130
c2961735,aureylian,1135
a495979135,aureylian,333
a327913518,aureylian,93
a506629420,aureylian,268
c2921571,aureylian,1839
a522413698,aureylian,37
a495259075,aureylian,238
c1477935,aureylian,56
a435954126,aureylian,965
a527140907,aureylian,156
a444225699,aureylian,697
a325402037,aureylian,111
a460518412,aureylian,439
a554854261,aureylian,100
c1481866,aureylian,54
a513945736,aureylian,212
c1377385,aureylian,138
a511726617,aureylian,279
a499510407,aureylian,489
a465261105,aureylian,611
c4250395,aureylian,3277
a325609481,aureylian,182
a323121059,aureylian,91
c1481864,aureylian,39
a535475219,aureylian,537
a488489012,aureylian,438
a326861505,aureylian,94
a436793968,aureylian,2502
c3033844,aureylian,3891
a554973395,aureylian,279
c2961707,aureylian,2746
a517035138,aureylian,347
a540090230,aureylian,998
a475088079,aureylian,494
c3317220,aureylian,1103
a548243279,aureylian,1266
a499265639,aureylian,420
a487943151,aureylian,164
c3245119,aureylian,2415
a329772818,aureylian,88
a356836111,aureylian,114
a512233761,aureylian,680
a504487835,aureylian,306
a463941638,aureylian,480
a555570322,aureylian,282
c1456821,aureylian,92
a493763270,aureylian,165
c2961680,aureylian,2945
c3754732,aureylian,2553
a423707035,aureylian,211
c1527774,aureylian,137
a358003120,aureylian,141
a361078790,aureylian,307
a502587021,aureylian,217
c3316857,aureylian,795
a329535393,aureylian,125
a553262109,aureylian,328
a328965698,aureylian,410
a327086810,aureylian,101
c2435896,aureylian,662
c2436097,aureylian,2191
a495815341,aureylian,313
a451355843,aureylian,850
a330390129,aureylian,315
a432030212,aureylian,115
a324779886,aureylian,124
a449947052,aureylian,644
a521887636,aureylian,159
c1547554,aureylian,127
a489782737,aureylian,284
a511051792,aureylian,431
a526799174,aureylian,366
c2823893,aureylian,917
a494812444,aureylian,213
a446345066,aureylian,1011
c1481858,aureylian,88
a525513647,aureylian,198
a514572436,aureylian,514
a509578114,aureylian,722
a327054245,aureylian,100
c2961725,aureylian,755
c3033846,aureylian,3156
a548269329,aureylian,699
a510821957,aureylian,371
a328157361,aureylian,48
a553274884,aureylian,742
a328519150,aureylian,77
a417419781,aureylian,242
a524263492,aureylian,444
a457892525,aureylian,457
a491879352,aureylian,556
a539802190,aureylian,392
a527645613,aureylian,377
a356842909,aureylian,110
a424132659,aureylian,412
a445857471,aureylian,777
a490839271,aureylian,560
a328208178,aureylian,155
a463572518,aureylian,735
a439425279,aureylian,1127
a483111676,aureylian,193
a494270473,aureylian,260
a352640203,aureylian,154
a555683964,aureylian,775
a522422764,aureylian,191
a327943849,aureylian,315
a325977103,aureylian,149
a327669589,aureylian,49
a318449841,aureylian,521
a324775411,aureylian,216
a496822519,aureylian,171
c1491738,aureylian,131
a435439811,aureylian,813
c2897384,aureylian,543
a442860473,aureylian,905
a486959619,aureylian,235
a554629693,aureylian,245
a498954664,aureylian,148
a324300598,aureylian,83
c3005465,aureylian,1047
a516600865,aureylian,188
a380943326,inthelittlewood,2791
a380963069,inthelittlewood,547
a330852675,inthelittlewood,355
a306621903,inthelittlewood,520
a315957318,inthelittlewood,853
a540570012,inthelittlewood,1631
a422131340,inthelittlewood,1992
c1430221,inthelittlewood,2865
a316342349,inthelittlewood,155
a283554912,inthelittlewood,75
a308161479,inthelittlewood,4634
a380970202,inthelittlewood,1430
a332831738,inthelittlewood,1084
c1076601,inthelittlewood,2112
a306747952,inthelittlewood,2154
c1459507,inthelittlewood,980
a316360709,inthelittlewood,1390
a498924884,inthelittlewood,15985
a502174267,inthelittlewood,1762
a322220551,inthelittlewood,393
a310376046,inthelittlewood,350
a307399196,inthelittlewood,732
a465665986,inthelittlewood,1249
a408115114,inthelittlewood,2282
c4513270,inthelittlewood,1159
a317776118,inthelittlewood,180
a501780157,inthelittlewood,5132
a364716841,inthelittlewood,297
a513336321,inthelittlewood,256
a307744689,inthelittlewood,768
a376076729,inthelittlewood,1609
a457329937,inthelittlewood,2853
a311444847,inthelittlewood,925
a319651931,inthelittlewood,122
a325759167,inthelittlewood,1288
a396026118,inthelittlewood,5629
a519267136,inthelittlewood,1238
a507396012,inthelittlewood,3229
a389454907,inthelittlewood,1599
a332165007,inthelittlewood,748
a325044599,inthelittlewood,1135
a322779789,inthelittlewood,663
a316571900,inthelittlewood,576
c1298502,inthelittlewood,2396
c1253427,inthelittlewood,272
a419678336,inthelittlewood,6493
a375296536,inthelittlewood,14405
a316821320,inthelittlewood,997
a324691912,inthelittlewood,438
a330860730,inthelittlewood,1830
a396005032,inthelittlewood,12557
a370587698,inthelittlewood,1444
a341698485,inthelittlewood,1928
a362026031,inthelittlewood,2164
a505509887,inthelittlewood,1865
a324245226,inthelittlewood,1220
a325627405,inthelittlewood,1493
a392567209,inthelittlewood,959
a322780991,inthelittlewood,173
a432855268,inthelittlewood,814
a339900147,inthelittlewood,255
c1346459,inthelittlewood,256
a306458292,inthelittlewood,2292
a308986418,inthelittlewood,13985
a310383006,inthelittlewood,9905
c1471594,inthelittlewood,1276
a365344594,inthelittlewood,2866
a309434893,inthelittlewood,9164
a370191358,inthelittlewood,1454
c1353129,inthelittlewood,248
a325388580,inthelittlewood,277
c1265130,inthelittlewood,132
a364726981,inthelittlewood,808
a321135323,inthelittlewood,824
a443226025,inthelittlewood,3233
a314379512,inthelittlewood,1499
a316342630,inthelittlewood,104
a309776648,inthelittlewood,3031
a385241452,inthelittlewood,2554
a317766359,inthelittlewood,654
c1386000,inthelittlewood,353
a416950000,inthelittlewood,3795
a324683062,inthelittlewood,172
a330852752,inthelittlewood,155
a362993474,inthelittlewood,18396
a427525880,inthelittlewood,4680
a311776291,inthelittlewood,1400
c1265113,inthelittlewood,156
a534321306,inthelittlewood,169
a497573126,inthelittlewood,1650
a533952033,inthelittlewood,954
a307336834,inthelittlewood,810
a513344952,inthelittlewood,4133
a316989049,inthelittlewood,731
c1450175,inthelittlewood,357
a314146745,inthelittlewood,41965
a515021754,inthelittlewood,886
a312737421,inthelittlewood,6641
a313362135,inthelittlewood,13560
a323088408,inthelittlewood,1167
a482068910,inthelittlewood,6988
a326134682,inthelittlewood,1012
a325262756,inthelittlewood,1179
a323248028,inthelittlewood,1422
a329331227,inthelittlewood,1889
c1385991,inthelittlewood,353
a419498399,inthelittlewood,18519
a327307542,inthelittlewood,3631
c1481651,inthelittlewood,1662
a375282450,inthelittlewood,573
a325384512,inthelittlewood,508
a373935209,inthelittlewood,871
a380963906,inthelittlewood,371
c1493462,inthelittlewood,1002
a422191269,inthelittlewood,4671
a370633505,inthelittlewood,962
a324595352,inthelittlewood,2297
c1403780,inthelittlewood,367
a423566761,inthelittlewood,12591
a322187254,inthelittlewood,796
a534744016,inthelittlewood,273
a471318735,inthelittlewood,6823
a317721991,inthelittlewood,97
c4063697,inthelittlewood,1452
a420354069,inthelittlewood,14234
a307019262,inthelittlewood,472
c1726195,inthelittlewood,11775
a334545407,inthelittlewood,3887
a432882615,inthelittlewood,4212
a406437313,inthelittlewood,5097
a334797348,inthelittlewood,1300
a320799465,inthelittlewood,4826
a319921724,inthelittlewood,202
a332977154,inthelittlewood,3780
a306552112,inthelittlewood,1063
c4137494,inthelittlewood,2258
a307751448,inthelittlewood,878
a325510482,inthelittlewood,445
a333202538,inthelittlewood,1840
a323238323,inthelittlewood,1329
a306737453,inthelittlewood,514
c3886100,inthelittlewood,847
a515011377,inthelittlewood,1440
a375281085,inthelittlewood,1368
a317423556,inthelittlewood,2885
a330050533,inthelittlewood,2376
a372739958,inthelittlewood,2112
a523332990,inthelittlewood,1359
a320681023,inthelittlewood,488
c2883585,inthelittlewood,8275
a322339507,inthelittlewood,2814
a323111810,inthelittlewood,424
c1459259,inthelittlewood,488
a432868115,inthelittlewood,1940
a429535082,inthelittlewood,5203
a312850109,inthelittlewood,3458
a324485478,inthelittlewood,2236
a514466096,inthelittlewood,957
a361388073,inthelittlewood,2789
a326341874,inthelittlewood,1121
a321568123,inthelittlewood,3298
a323247986,inthelittlewood,213
a316997900,inthelittlewood,841
a317465137,inthelittlewood,3476
a323123751,inthelittlewood,1948
c4513353,inthelittlewood,852
a457315623,inthelittlewood,908
a323906691,inthelittlewood,2530
a325386259,inthelittlewood,138
a325760872,inthelittlewood,773
a503604031,inthelittlewood,1136
a534351501,inthelittlewood,162
a422196931,inthelittlewood,10755
a525759629,inthelittlewood,845
a534066903,inthelittlewood,270
a332165413,inthelittlewood,606
a497048727,inthelittlewood,1441
a309501613,inthelittlewood,604
a314898407,inthelittlewood,1565
a323248083,inthelittlewood,161
a399001139,inthelittlewood,1470
a320760349,inthelittlewood,1290
a306736652,inthelittlewood,700
a317780849,inthelittlewood,227
a306956581,inthelittlewood,597
a321262084,inthelittlewood,691
a338316221,inthelittlewood,28235
c4063706,inthelittlewood,4232
a315642108,inthelittlewood,4187
a534715716,inthelittlewood,114
a444627383,inthelittlewood,1666
a319142312,inthelittlewood,983
a315469469,inthelittlewood,223
a372701152,inthelittlewood,4418
a335323397,inthelittlewood,742
a375283315,inthelittlewood,319
c3769622,inthelittlewood,1973
a371652439,inthelittlewood,4006
a510761315,inthelittlewood,542
a535684460,inthelittlewood,437
c1403966,inthelittlewood,619
a501807821,inthelittlewood,905
a316990077,inthelittlewood,0
c1453195,inthelittlewood,593
a326582770,inthelittlewood,2022
a365358330,inthelittlewood,9225
a336139986,inthelittlewood,7909
a504465841,inthelittlewood,1022
a404303662,inthelittlewood,2178
a329669014,inthelittlewood,1195
c1314106,inthelittlewood,744
a308882616,inthelittlewood,2457
a312950868,inthelittlewood,3664
a322220587,inthelittlewood,93
a338604184,inthelittlewood,1765
a478790166,inthelittlewood,5772
c1561312,inthelittlewood,4368
c1287307,inthelittlewood,967
a516705370,inthelittlewood,965
a389568047,inthelittlewood,891
a311049897,inthelittlewood,488
a315473468,inthelittlewood,140
a339907831,inthelittlewood,2180
a317869122,inthelittlewood,4808
a325756281,inthelittlewood,158
c1492692,inthelittlewood,469
a322864616,inthelittlewood,155
a314379704,inthelittlewood,954
a309638921,inthelittlewood,3022
a315410417,inthelittlewood,599
a370982718,inthelittlewood,1069
c1738060,inthelittlewood,7761
a322968994,inthelittlewood,851
a322884136,inthelittlewood,517
a328157860,inthelittlewood,4229
a338608151,inthelittlewood,1092
a329782490,inthelittlewood,557
a322896630,inthelittlewood,467
a322891351,inthelittlewood,408
c1248645,inthelittlewood,934
a482089892,inthelittlewood,4553
a535646308,inthelittlewood,121
a315472634,inthelittlewood,248
a323354221,inthelittlewood,1265
a322006180,inthelittlewood,1285
a317887209,inthelittlewood,4581
a319921299,inthelittlewood,1062
a333190708,inthelittlewood,1325
a465677114,inthelittlewood,26912
a321422531,inthelittlewood,2880
a335336158,inthelittlewood,3760
a319206829,inthelittlewood,1357
a310031964,inthelittlewood,603
a310382869,inthelittlewood,440
a419631554,inthelittlewood,11445
a376096423,inthelittlewood,2556
a317123221,inthelittlewood,8927
a332847615,inthelittlewood,512
a334405641,inthelittlewood,1306
a307745604,inthelittlewood,230
a421304899,inthelittlewood,16076
a308150753,inthelittlewood,1286
a364690556,inthelittlewood,967
a317720473,inthelittlewood,244
a311649738,inthelittlewood,764
a509310388,inthelittlewood,4109
a326444227,inthelittlewood,772
