video_id,username,views
c2167730,th3w1ngman,1
a557156071,sorceror76,0
c2283704,alexcrew1990,0
a294762910,lan5x,0
c965368,lan5x,1
a290436588,lan5x,5
a278470054,lan5x,0
a283425296,vgreaties,0
a283446714,vgreaties,0
a283437480,vgreaties,0
a283433640,vgreaties,0
a283448820,vgreaties,0
a283418209,vgreaties,0
c2357672,theduckwhip,8
c2363059,theduckwhip,10
a410692357,theduckwhip,4
c2363047,theduckwhip,13
a409075080,theduckwhip,5
a411204999,theduckwhip,4
c2357702,theduckwhip,19
c2341675,theduckwhip,8
c3696838,ash_marks,13
a502147137,ash_marks,4
c4770286,ash_marks,10
a552303886,ash_marks,3
a501954718,ash_marks,2
c4841298,ash_marks,0
c4793556,ash_marks,13
a553312326,ash_marks,6
c3691159,ash_marks,16
a484872852,orewamadara,2
c3340649,orewamadara,8
c3181682,orewamadara,4
a439809107,orewamadara,7
c3037747,orewamadara,5
a439766520,orewamadara,3
c2681336,orewamadara,5
c2681379,orewamadara,9
a475958865,orewamadara,13
a467629293,orewamadara,5
c2681369,orewamadara,6
a266780130,l4ndon,0
a555589536,bullat,1
a555657944,bullat,0
c2577316,jdubb153,3
a556183398,jdubb153,0
a556445000,jdubb153,0
a430645327,jdubb153,2
a556184127,jdubb153,0
a556181758,jdubb153,0
a556437596,jdubb153,0
a556187712,jdubb153,0
c2755028,nocturnul,11
c2760185,nocturnul,30
c2754990,nocturnul,23
a446490785,nocturnul,2
a445929509,nocturnul,8
a511354394,sinnsyklz,13
a504178046,sinnsyklz,9
a392946352,insanesvk,0
c2901675,insanesvk,1
c2221036,insanesvk,5
a530932611,insanesvk,3
c3372761,insanesvk,8
a532738947,insanesvk,2
c4340613,insanesvk,8
c2191020,insanesvk,0
a284809732,insanesvk,0
c3637513,insanesvk,8
c4300970,insanesvk,6
a499439899,insanesvk,4
c2906732,insanesvk,2
c2906742,insanesvk,3
c3372781,insanesvk,8
c2191022,insanesvk,2
a458979360,insanesvk,7
a556718479,insanesvk,4
a397272706,insanesvk,6
a486397202,insanesvk,0
a536447439,kimerus,3
a538791407,kimerus,0
c4421850,kimerus,2
c4470929,kimerus,0
a267274754,ahmed7193,6
a267881259,ahmed7193,9
a266311651,ahmed7193,0
c4744683,anderson769,1
a545470618,anderson769,5
a557683062,anderson769,0
a551146248,anderson769,6
c4636115,anderson769,2
c4642905,anderson769,1
c4744079,anderson769,3
c4663239,anderson769,0
a547332460,anderson769,2
a546374673,anderson769,1
c4623476,anderson769,1
a504217335,folkysama,5
a479119277,folkysama,3
a555560194,folkysama,1
a556666681,folkysama,0
a523986217,folkysama,14
